created at,id,favorite count,retweet count,is retweet,source,in reply to user_id,text
Fri Sep 29 17:45:07 +0000 2017,913821956625059840,50093,10362,False,Media Studio,,This week we came one step closer to reaching the goal of aligning the skills taught in our nation’s classrooms with the jobs of the future. https://t.co/9s1ggeIJJ5
Fri Sep 29 13:39:53 +0000 2017,913760243770896389,59517,11340,False,Twitter for iPhone,,RECORD HIGH FOR S &amp; P 500!
Fri Sep 29 13:30:27 +0000 2017,913757869627133953,72303,14113,False,Twitter for iPhone,,"Thank you to FEMA, our great Military &amp; all First Responders who are working so hard,against terrible odds,in Puerto Rico. See you Tuesday!"
Fri Sep 29 11:18:55 +0000 2017,913724766208610304,57452,11335,False,Twitter for iPhone,,...The fact is that Puerto Rico has been destroyed by two hurricanes. Big decisions will have to be made as to the cost of its rebuilding!
Fri Sep 29 11:14:57 +0000 2017,913723771336392704,67066,15806,False,Twitter for iPhone,,"Puerto Rico Governor Ricardo Rossello just stated: ""The Administration and the President, every time we've spoken, they've delivered......"
Fri Sep 29 02:22:36 +0000 2017,913589799411490817,91189,22102,False,Twitter for iPhone,,GDP was revised upward to 3.1 for last quarter. Many people thought it would be years before that happened. We have just begun!
Fri Sep 29 01:07:04 +0000 2017,913570791698173952,0,14440,True,Twitter for iPhone,,"RT @GOPChairwoman: The Trump Inaugural Committee is donating $3 million in surplus funds to victims of the latest hurricanes. 
https://t.co…"
Fri Sep 29 00:03:09 +0000 2017,913554705816711168,65044,13560,False,Twitter for iPhone,,"Puerto Rico is devastated. Phone system, electric grid many roads, gone. FEMA and First Responders are amazing. Governor said ""great job!"""
Thu Sep 28 23:49:35 +0000 2017,913551290717831170,0,9920,True,Twitter for iPhone,,RT @billoreilly: Hannity crushing MSNBC at 9. Good for him! Check the No Spin News on https://t.co/rryWmyXe7C. Killing England a huge bests…
Thu Sep 28 23:47:51 +0000 2017,913550853239443457,0,9711,True,Twitter for iPhone,,RT @IvankaTrump: Thank you to the amazing men and women working tirelessly to bring relief to those in need. #PuertoRico #HurricaneMaria ht…
Thu Sep 28 23:45:24 +0000 2017,913550237377138688,73750,14258,False,Twitter for iPhone,,...really hard to help but many have lost their homes. Military is now on site and I will be there Tuesday. Wish press would treat fairly!
Thu Sep 28 23:41:58 +0000 2017,913549374227181568,54607,11022,False,Twitter for iPhone,,FEMA &amp; First Responders are doing a GREAT job in Puerto Rico. Massive food &amp; water delivered. Docks &amp; electric grid dead. Locals trying....
Thu Sep 28 19:39:13 +0000 2017,913488283321159680,66143,14362,False,Media Studio,,"Welcome back @SteveScalise!
#TeamScalise https://t.co/CoRed8rfL2"
Thu Sep 28 14:01:16 +0000 2017,913403237033742336,86272,17959,False,Twitter for iPhone,,The electric power grid in Puerto Rico is totally shot. Large numbers of generators are now on Island. Food and water on site.
Thu Sep 28 11:55:48 +0000 2017,913371663789625344,78830,17703,False,Twitter for iPhone,,Democrats don't want massive tax cuts - how does that win elections? Great reviews for Tax Cut and Reform Bill.
Thu Sep 28 01:55:05 +0000 2017,913220484640182272,75786,17748,False,Twitter for iPhone,,"It is time to take care of OUR people, to rebuild OUR NATION, and to fight for OUR GREAT AMERICAN WORKERS! #TaxReform #USA🇺🇸 https://t.co/LsZvHg3got"
Wed Sep 27 23:42:57 +0000 2017,913187235452690432,61451,14927,False,Media Studio,,"This is the right TAX CUT @ the RIGHT TIME. We will ALL succeed &amp; grow TOGETHER – as one team, one people, &amp; one American family. #TaxReform https://t.co/rtLWANJjIQ"
Wed Sep 27 19:07:02 +0000 2017,913117797231857664,58803,10865,False,Twitter for iPhone,,"Just arrived in Indianapolis, Indiana to make an announcement on #TaxReform! Together, we are going to MAKE AMERICA GREAT AGAIN! https://t.co/Dy9UwhkWHL"
Wed Sep 27 13:41:25 +0000 2017,913035855509491712,96049,18837,False,Twitter for iPhone,,..But the people were Pro-Trump! Virtually no President has accomplished what we have accomplished in the first 9 months-and economy roaring
Wed Sep 27 13:36:24 +0000 2017,913034591879024640,66773,16482,False,Twitter for iPhone,,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?"
Wed Sep 27 11:36:21 +0000 2017,913004378486984704,64338,13283,False,Twitter for iPhone,,"We will have the votes for Healthcare but not for the reconciliation deadline of Friday, after which we need 60. Get rid of Filibuster Rule!"
Wed Sep 27 11:32:13 +0000 2017,913003340451188737,54410,10093,False,Twitter for iPhone,,"With one Yes vote in hospital &amp; very positive signs from Alaska and two others (McCain is out), we have the HCare Vote, but not for Friday!"
Wed Sep 27 11:09:02 +0000 2017,912997506900021248,92200,17292,False,Twitter for iPhone,,Spoke to Jerry Jones of the Dallas Cowboys yesterday. Jerry is a winner who knows how to get things done. Players will stand for Country!
Wed Sep 27 10:56:53 +0000 2017,912994446219898880,62258,13116,False,Twitter for iPhone,,Spoke to Roy Moore of Alabama last night for the first time. Sounds like a really great guy who ran a fantastic race. He will help to #MAGA!
Wed Sep 27 02:17:15 +0000 2017,912863676792786946,88267,17659,False,Twitter for iPhone,,"Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back &amp; ran a good race. Roy, WIN in Dec!"
Wed Sep 27 02:03:58 +0000 2017,912860336100904960,12517,3296,False,Twitter for iPhone,,"Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back &amp; ran a good race. Roy, WIN in Nov!"
Wed Sep 27 01:15:55 +0000 2017,912848241535971331,146298,43791,False,Twitter for iPhone,,"Even Usain Bolt from Jamaica, one of the greatest runners and athletes of all time, showed RESPECT for our National Anthem! 🇺🇸🇯🇲 https://t.co/zkenuAP9RS"
Wed Sep 27 00:30:55 +0000 2017,912836917296877569,54780,8725,False,Twitter for iPhone,,"70 years ago today, the National Security Council met for the first time. Great history of advising Presidents-then &amp; now! Thanks NSC Staff!"
Tue Sep 26 23:46:12 +0000 2017,912825663694016522,34145,6359,False,Twitter for iPhone,,Thank you to our wonderful team @USUN and their families. Keep up the GREAT work! #USA🇺🇸 https://t.co/s7KhlSMEqY
Tue Sep 26 22:43:24 +0000 2017,912809860965613568,39563,8536,False,Media Studio,,It was an honor to welcome President @MarianoraJoy of Spain. Thank you for standing w/ us in our efforts to isolate the brutal #NoKo regime. https://t.co/43U4T34JgF
Tue Sep 26 22:32:25 +0000 2017,912807096885723137,46986,8658,False,Media Studio,,I want to express our support and extend our prayers to all those affected by the vile terror attack in Spain last month. 🇺🇸🇪🇸 https://t.co/5mT0QXFlnL
Tue Sep 26 21:34:20 +0000 2017,912792478096302080,46722,10629,False,Media Studio,,America's hearts &amp; prayers are with the people of #PuertoRico &amp; the #USVI. We will get through this - and we will get through this TOGETHER! https://t.co/NcmsF4Fqpr
Tue Sep 26 20:43:27 +0000 2017,912779672257261569,43553,6984,False,Twitter for iPhone,,Heading over to the @UN to meet with Ambassador @NikkiHaley and all of her great representatives! #USA🇺🇸
Tue Sep 26 20:11:48 +0000 2017,912771708544802823,0,8302,True,Twitter for iPhone,,"RT @ricardorossello: Briefed @POTUS @realDonaldTrump in #SituationRoom and thanked him for his leadership, quick response &amp; commitment to o…"
Tue Sep 26 16:13:46 +0000 2017,912711807709667331,37898,6989,False,Twitter for iPhone,,Honored to welcome Republican and Democrat members of the House Ways and Means Committee to the White House today! #USA🇺🇸 https://t.co/nWnX9CDP0d
Tue Sep 26 13:31:15 +0000 2017,912670906828443648,27784,4968,False,Twitter for iPhone,,"ALABAMA, get out and vote for Luther Strange - he has proven to me that he will never let you down! #MAGA"
Tue Sep 26 13:06:05 +0000 2017,912664574461120512,89132,19704,False,Twitter for iPhone,,The NFL has all sorts of rules and regulations. The only way out for them is to set a rule that you can't kneel during our National Anthem!
Tue Sep 26 12:13:00 +0000 2017,912651215997202432,67522,14099,False,Twitter for iPhone,,"Thank you to Carmen Yulin Cruz, the Mayor of San Juan, for your kind words on FEMA etc.We are working hard. Much food and water there/on way"
Tue Sep 26 11:14:41 +0000 2017,912636538156146688,50076,12494,False,Twitter for iPhone,,Great interview on @foxandfriends with the parents of Otto Warmbier: 1994 - 2017. Otto was tortured beyond belief by North Korea.
Tue Sep 26 10:55:47 +0000 2017,912631781098221568,29142,4884,False,Twitter for iPhone,,"Luther Strange has been shooting up in the Alabama polls since my endorsement. Finish the job - vote today for ""Big Luther."""
Tue Sep 26 10:47:49 +0000 2017,912629775629418501,85702,15275,False,Twitter for iPhone,,"But while Dallas dropped to its knees as a team, they all stood up for our National Anthem. Big progress being made-we all love our country!"
Tue Sep 26 10:41:50 +0000 2017,912628271426269185,1969,478,False,Twitter for iPhone,,"...But while Dallas dropped to it knees as a team, they ALL stood up for our National Anthem. Big progress being made - we love our country!"
Tue Sep 26 10:35:43 +0000 2017,912626731357540353,113676,22527,False,Twitter for iPhone,,"The booing at the NFL football game last night, when the entire Dallas team dropped to its knees, was loudest I have ever heard. Great anger"
Tue Sep 26 10:28:24 +0000 2017,912624892239077376,90392,18510,False,Twitter for iPhone,,"Ratings for NFL football are way down except before game starts, when people tune in to see whether or not our country will be disrespected!"
Tue Sep 26 01:50:58 +0000 2017,912494675206053888,42817,7432,False,Twitter for iPhone,,"Big election tomorrow in the Great State of Alabama. Vote for Senator Luther Strange, tough on crime &amp; border - will never let you down!"
Tue Sep 26 01:24:10 +0000 2017,912487929783754755,78278,29849,False,Media Studio,,A few of the many clips of John McCain talking about Repealing &amp; Replacing O'Care. My oh my has he changed-complete turn from years of talk! https://t.co/t9cXG2Io86
Tue Sep 26 00:58:50 +0000 2017,912481556127780865,40493,8343,False,Twitter for iPhone,,"...owed to Wall Street and the banks which, sadly, must be dealt with. Food, water and medical are top priorities - and doing well. #FEMA"
Tue Sep 26 00:50:40 +0000 2017,912479500511965184,43305,9115,False,Twitter for iPhone,,"...It's old electrical grid, which was in terrible shape, was devastated. Much of the Island was destroyed, with billions of dollars...."
Tue Sep 26 00:45:48 +0000 2017,912478274508423168,58093,13539,False,Twitter for iPhone,,"Texas &amp; Florida are doing great but Puerto Rico, which was already suffering from broken infrastructure &amp; massive debt, is in deep trouble.."
Mon Sep 25 22:29:18 +0000 2017,912443924979077120,112130,27035,False,Twitter for iPhone,,"Tremendous backlash against the NFL and its players for disrespect of our Country.
#StandForOurAnthem🇺🇸"
Mon Sep 25 22:28:02 +0000 2017,912443607084404736,107087,22128,False,Twitter for iPhone,,General John Kelly totally agrees w/ my stance on NFL players and the fact that they should not be disrespecting our FLAG or GREAT COUNTRY!
Mon Sep 25 22:26:30 +0000 2017,912443217227976704,65726,17397,False,Twitter for iPhone,,".@CNN is #FakeNews. Just reported COS (John Kelly) was opposed to my stance on NFL players disrespecting FLAG, ANTHEM, COUNTRY. Total lie!"
Mon Sep 25 13:06:42 +0000 2017,912302339360542720,0,21651,True,Twitter for iPhone,,RT @jayMAGA45: NFLplayer PatTillman joined U.S. Army in 2002. He was killed in action 2004. He fought 4our country/freedom. #StandForOurAnt…
Mon Sep 25 13:02:27 +0000 2017,912301271817838593,207402,74410,False,Twitter for iPhone,,#StandForOurAnthem
Mon Sep 25 11:44:05 +0000 2017,912281550712135680,84347,14142,False,Twitter for iPhone,,The White House never looked more beautiful than it did returning last night. Important meetings taking place today. Big tax cuts &amp; reform.
Mon Sep 25 11:39:03 +0000 2017,912280282224525312,206672,56083,False,Twitter for iPhone,,"The issue of kneeling has nothing to do with race. It is about respect for our Country, Flag and National Anthem. NFL must respect this!"
Mon Sep 25 11:31:43 +0000 2017,912278438127525888,137858,24597,False,Twitter for iPhone,,Many people booed the players who kneeled yesterday (which was a small percentage of total). These are fans who demand respect for our Flag!
Mon Sep 25 11:25:25 +0000 2017,912276850793213952,173313,36250,False,Twitter for iPhone,,So proud of NASCAR and its supporters and fans. They won't put up with disrespecting our Country or our Flag - they said it loud and clear!
Sun Sep 24 23:49:43 +0000 2017,912101775221706752,99043,23365,False,Twitter for iPhone,,"Making America Safe is my number one priority. We will not admit those into our country we cannot safely vet.
https://t.co/KJ886okyfC"
Sun Sep 24 22:25:20 +0000 2017,912080538755846144,174275,40390,False,Twitter for iPhone,,Sports fans should never condone players that do not stand proud for their National Anthem or their Country. NFL should change policy!
Sun Sep 24 22:21:43 +0000 2017,912079629648883712,63341,12571,False,Twitter for iPhone,,"Alaska, Arizona, Maine and Kentucky are big winners in the Healthcare proposal. 7 years of Repeal &amp; Replace and some Senators not there."
Sun Sep 24 19:32:21 +0000 2017,912037003923005440,199204,52950,False,Twitter for iPhone,,Courageous Patriots have fought and died for our great American Flag --- we MUST honor and respect it!  MAKE AMERICA GREAT AGAIN!
Sun Sep 24 19:14:47 +0000 2017,912032583466340353,0,22730,True,Twitter for iPhone,,RT @DonnaWR8: @realDonaldTrump I wonder what this BRAVE American would give to stand on his OWN two legs just ONCE MORE for our #Anthem?…
Sun Sep 24 19:12:50 +0000 2017,912032094687252485,0,20639,True,Twitter for iPhone,,"RT @DonnaWR8: @realDonaldTrump You can boycott our anthem 

WE CAN BOYCOTT YOU! 

#NFL #MAGA https://t.co/ryYzZnXjXE"
Sun Sep 24 18:24:36 +0000 2017,912019957243883520,162345,33790,False,Twitter for iPhone,,Please to inform that the Champion Pittsburgh Penguins of the NHL will be joining me at the White House for Ceremony. Great team!
Sun Sep 24 18:20:35 +0000 2017,912018945158402049,135710,27692,False,Twitter for iPhone,,"Great solidarity for our National Anthem and for our Country. Standing with locked arms is good, kneeling is not acceptable. Bad ratings!"
Sun Sep 24 11:13:11 +0000 2017,911911385176723457,157524,33746,False,Twitter for iPhone,,"...NFL attendance and ratings are WAY DOWN. Boring games yes, but many stay away because they love our country. League should back U.S."
